Timestamp,TransactionID,AccountID,Amount,Merchant,TransactionType,Location
30-05-2023 20:23,TXN1928,ACC5,31289.23,MerchantH,Transfer,London
30-05-2023 20:24,TXN577,ACC6,90151.19,MerchantG,Purchase,Los Angeles
30-05-2023 20:25,TXN261,ACC2,68220.24,MerchantE,Withdrawal,London
30-05-2023 20:26,TXN1667,ACC8,45669.14,MerchantB,Purchase,New York
30-05-2023 20:27,TXN888,ACC2,46228.32,MerchantE,Purchase,Los Angeles
30-05-2023 20:28,TXN941,ACC1,55206.97,MerchantC,Withdrawal,London
30-05-2023 20:29,TXN1318,ACC10,11060.38,MerchantH,Withdrawal,London
30-05-2023 20:30,TXN74,ACC1,27621.54,MerchantI,Transfer,San Francisco
30-05-2023 20:31,TXN1920,ACC15,77293.94,MerchantD,Purchase,Tokyo
30-05-2023 20:32,TXN1474,ACC2,51772.35,MerchantJ,Transfer,New York
30-05-2023 20:33,TXN1861,ACC4,64209.02,MerchantC,Withdrawal,San Francisco
30-05-2023 20:34,TXN868,ACC15,86032.04,MerchantH,Transfer,San Francisco
30-05-2023 20:35,TXN468,ACC14,19207.04,MerchantC,Purchase,Los Angeles
30-05-2023 20:36,TXN84,ACC13,77086.76,MerchantJ,Purchase,London
30-05-2023 20:37,TXN1959,ACC1,46712.64,MerchantH,Transfer,Los Angeles
30-05-2023 20:38,TXN118,ACC14,13316.75,MerchantB,Transfer,San Francisco
30-05-2023 20:39,TXN1511,ACC8,48806.97,MerchantE,Withdrawal,Los Angeles
30-05-2023 20:40,TXN361,ACC2,79519.41,MerchantJ,Purchase,New York
30-05-2023 20:41,TXN101,ACC7,89485.78,MerchantC,Transfer,London
30-05-2023 20:42,TXN1972,ACC12,76954.57,MerchantA,Transfer,Los Angeles
30-05-2023 20:43,TXN867,ACC1,40867.28,MerchantH,Purchase,New York
30-05-2023 20:44,TXN117,ACC7,80423.14,MerchantJ,Withdrawal,London
30-05-2023 20:45,TXN1469,ACC4,85292.91,MerchantJ,Purchase,San Francisco
30-05-2023 20:46,TXN1721,ACC11,29859.25,MerchantB,Purchase,Los Angeles
30-05-2023 20:47,TXN152,ACC10,53074.77,MerchantA,Purchase,San Francisco
30-05-2023 20:48,TXN1027,ACC11,13710.57,MerchantD,Purchase,London
30-05-2023 20:49,TXN501,ACC3,31816.91,MerchantD,Purchase,Tokyo
30-05-2023 20:50,TXN179,ACC6,49555.02,MerchantD,Transfer,Los Angeles
30-05-2023 20:51,TXN145,ACC7,15416.6,MerchantG,Withdrawal,London
30-05-2023 20:52,TXN1911,ACC6,64176.72,MerchantH,Transfer,New York
30-05-2023 20:53,TXN1468,ACC6,11158.28,MerchantF,Withdrawal,Tokyo
30-05-2023 20:54,TXN325,ACC8,94348.58,MerchantA,Purchase,Tokyo
30-05-2023 20:55,TXN1578,ACC11,73171.75,MerchantC,Withdrawal,Tokyo
30-05-2023 20:56,TXN1087,ACC11,80075.56,MerchantA,Purchase,San Francisco
30-05-2023 20:57,TXN1071,ACC11,59389.16,MerchantH,Withdrawal,San Francisco
30-05-2023 20:58,TXN1838,ACC12,68195.36,MerchantD,Withdrawal,Los Angeles
30-05-2023 20:59,TXN1147,ACC15,27395.25,MerchantJ,Purchase,Tokyo
30-05-2023 21:00,TXN109,ACC6,43289.13,MerchantI,Withdrawal,Tokyo
30-05-2023 21:01,TXN790,ACC15,10122.24,MerchantA,Transfer,San Francisco
30-05-2023 21:02,TXN1557,ACC11,57766.53,MerchantD,Purchase,London
30-05-2023 21:03,TXN686,ACC15,96129.8,MerchantE,Transfer,New York
30-05-2023 21:04,TXN1231,ACC2,70264.89,MerchantH,Withdrawal,San Francisco
30-05-2023 21:05,TXN856,ACC15,9319.87,MerchantB,Purchase,Los Angeles
30-05-2023 21:06,TXN728,ACC11,89553.32,MerchantJ,Transfer,Tokyo
30-05-2023 21:07,TXN1576,ACC2,40143.47,MerchantI,Purchase,Los Angeles
30-05-2023 21:08,TXN1333,ACC13,3428.62,MerchantB,Transfer,New York
30-05-2023 21:09,TXN298,ACC4,90325.56,MerchantF,Transfer,Los Angeles
30-05-2023 21:10,TXN843,ACC12,45018.51,MerchantH,Purchase,New York
30-05-2023 21:11,TXN1887,ACC9,61208.47,MerchantC,Withdrawal,San Francisco
30-05-2023 21:12,TXN1942,ACC15,49378.14,MerchantG,Withdrawal,London
30-05-2023 21:13,TXN980,ACC11,28275.97,MerchantF,Purchase,Tokyo
30-05-2023 21:14,TXN1229,ACC10,5471.64,MerchantE,Purchase,London
30-05-2023 21:15,TXN1241,ACC10,11468.71,MerchantA,Purchase,San Francisco
30-05-2023 21:16,TXN605,ACC6,25007.15,MerchantE,Withdrawal,Tokyo
30-05-2023 21:17,TXN407,ACC3,98545.28,MerchantJ,Transfer,London
30-05-2023 21:18,TXN1464,ACC11,30462.39,MerchantH,Purchase,Tokyo
30-05-2023 21:19,TXN970,ACC11,96482.39,MerchantH,Transfer,London
30-05-2023 21:20,TXN1519,ACC5,41206.3,MerchantI,Purchase,New York
30-05-2023 21:21,TXN1191,ACC1,3090.36,MerchantD,Transfer,Tokyo
30-05-2023 21:22,TXN1188,ACC7,45945.41,MerchantH,Transfer,Tokyo
30-05-2023 21:23,TXN156,ACC10,66284.74,MerchantE,Transfer,Los Angeles
30-05-2023 21:24,TXN950,ACC9,65836.97,MerchantA,Withdrawal,Los Angeles
30-05-2023 21:25,TXN1386,ACC7,85710.99,MerchantH,Purchase,London
30-05-2023 21:26,TXN1041,ACC5,42743.08,MerchantJ,Purchase,New York
30-05-2023 21:27,TXN1058,ACC6,16780.72,MerchantC,Purchase,Los Angeles
30-05-2023 21:28,TXN1009,ACC5,97152.15,MerchantI,Purchase,San Francisco
30-05-2023 21:29,TXN291,ACC6,84534.17,MerchantJ,Withdrawal,London
30-05-2023 21:30,TXN446,ACC15,52717.21,MerchantI,Transfer,San Francisco
30-05-2023 21:31,TXN1072,ACC13,46570.22,MerchantE,Withdrawal,Los Angeles
30-05-2023 21:32,TXN805,ACC8,34341.27,MerchantJ,Purchase,London
30-05-2023 21:33,TXN243,ACC13,10268.5,MerchantG,Withdrawal,New York
30-05-2023 21:34,TXN548,ACC15,99310.21,MerchantB,Withdrawal,Los Angeles
30-05-2023 21:35,TXN1105,ACC15,3914.35,MerchantE,Purchase,Los Angeles
30-05-2023 21:36,TXN1890,ACC1,48440.77,MerchantD,Purchase,New York
30-05-2023 21:37,TXN379,ACC10,19068.19,MerchantE,Withdrawal,London
30-05-2023 21:38,TXN116,ACC14,75222,MerchantC,Purchase,New York
30-05-2023 21:39,TXN482,ACC9,29625.74,MerchantD,Transfer,New York
30-05-2023 21:40,TXN95,ACC14,20058.55,MerchantE,Withdrawal,Tokyo
30-05-2023 21:41,TXN588,ACC11,34337.24,MerchantG,Purchase,London
30-05-2023 21:42,TXN324,ACC6,37043.56,MerchantJ,Purchase,Los Angeles
30-05-2023 21:43,TXN1616,ACC5,74379.36,MerchantD,Transfer,Los Angeles
30-05-2023 21:44,TXN560,ACC12,70696.8,MerchantJ,Transfer,New York
30-05-2023 21:45,TXN1992,ACC4,94983.5,MerchantI,Withdrawal,London
30-05-2023 21:46,TXN1371,ACC10,28279.07,MerchantC,Purchase,Tokyo
30-05-2023 21:47,TXN1666,ACC7,22913.26,MerchantJ,Transfer,New York
30-05-2023 21:48,TXN421,ACC4,40647.39,MerchantC,Purchase,Los Angeles
30-05-2023 21:49,TXN1936,ACC9,59783.9,MerchantD,Purchase,Los Angeles
30-05-2023 21:50,TXN1074,ACC10,65183.45,MerchantJ,Withdrawal,Tokyo
30-05-2023 21:51,TXN1677,ACC3,96795.25,MerchantJ,Purchase,Tokyo
30-05-2023 21:52,TXN595,ACC2,3593.08,MerchantG,Purchase,London
30-05-2023 21:53,TXN426,ACC7,3353.22,MerchantD,Transfer,London
30-05-2023 21:54,TXN1018,ACC4,40096.9,MerchantD,Withdrawal,Los Angeles
30-05-2023 21:55,TXN1293,ACC13,6183.11,MerchantB,Transfer,London
30-05-2023 21:56,TXN556,ACC8,89378.37,MerchantF,Withdrawal,San Francisco
30-05-2023 21:57,TXN1603,ACC6,84320.56,MerchantH,Purchase,New York
30-05-2023 21:58,TXN1056,ACC8,97901.79,MerchantE,Withdrawal,London
30-05-2023 21:59,TXN505,ACC4,69081.56,MerchantH,Purchase,San Francisco
30-05-2023 22:00,TXN1667,ACC10,39766.07,MerchantJ,Withdrawal,Los Angeles
30-05-2023 22:01,TXN191,ACC2,54225.88,MerchantA,Transfer,New York
30-05-2023 22:02,TXN1801,ACC14,14327.39,MerchantA,Transfer,San Francisco
30-05-2023 22:03,TXN78,ACC10,70684.76,MerchantI,Purchase,New York
30-05-2023 22:04,TXN827,ACC7,44536.32,MerchantA,Transfer,San Francisco
30-05-2023 22:05,TXN733,ACC15,19893.81,MerchantJ,Withdrawal,New York
30-05-2023 22:06,TXN1937,ACC2,59019.28,MerchantA,Withdrawal,London
30-05-2023 22:07,TXN653,ACC12,66506.17,MerchantB,Purchase,San Francisco
30-05-2023 22:08,TXN1134,ACC10,83670.96,MerchantH,Transfer,London
30-05-2023 22:09,TXN285,ACC8,99475.93,MerchantJ,Withdrawal,San Francisco
30-05-2023 22:10,TXN844,ACC7,10784.5,MerchantG,Transfer,London
30-05-2023 22:11,TXN1244,ACC5,28729.76,MerchantD,Purchase,London
30-05-2023 22:12,TXN718,ACC8,26224.87,MerchantE,Transfer,London
30-05-2023 22:13,TXN1424,ACC12,5422.46,MerchantI,Purchase,Tokyo
30-05-2023 22:14,TXN440,ACC14,44367.24,MerchantD,Withdrawal,London
30-05-2023 22:15,TXN371,ACC4,33085.52,MerchantH,Purchase,Los Angeles
30-05-2023 22:16,TXN679,ACC5,93710.01,MerchantC,Purchase,New York
30-05-2023 22:17,TXN78,ACC2,41304.01,MerchantC,Transfer,Los Angeles
30-05-2023 22:18,TXN96,ACC12,8801.65,MerchantI,Withdrawal,London
30-05-2023 22:19,TXN1252,ACC9,40910.27,MerchantE,Transfer,Los Angeles
30-05-2023 22:20,TXN18,ACC9,37861.35,MerchantG,Purchase,London
30-05-2023 22:21,TXN504,ACC13,68278.82,MerchantJ,Purchase,New York
30-05-2023 22:22,TXN1164,ACC5,32142.63,MerchantE,Transfer,San Francisco
30-05-2023 22:23,TXN891,ACC10,35387.37,MerchantA,Transfer,Tokyo
30-05-2023 22:24,TXN680,ACC10,69626.92,MerchantH,Purchase,Tokyo
30-05-2023 22:25,TXN1829,ACC8,12865.77,MerchantD,Purchase,Los Angeles
30-05-2023 22:26,TXN547,ACC11,83351.29,MerchantE,Withdrawal,Tokyo
30-05-2023 22:27,TXN439,ACC8,97343.87,MerchantI,Withdrawal,New York
30-05-2023 22:28,TXN1345,ACC5,21887.38,MerchantA,Purchase,San Francisco
30-05-2023 22:29,TXN1797,ACC3,68365.57,MerchantI,Withdrawal,London
30-05-2023 22:30,TXN1335,ACC1,97448.68,MerchantJ,Purchase,London
30-05-2023 22:31,TXN1083,ACC2,90124.75,MerchantG,Purchase,Los Angeles
30-05-2023 22:32,TXN1446,ACC13,8409.13,MerchantH,Purchase,Tokyo
30-05-2023 22:33,TXN1350,ACC4,20848.08,MerchantJ,Transfer,Tokyo
30-05-2023 22:34,TXN1369,ACC11,92499.12,MerchantB,Purchase,Tokyo
30-05-2023 22:35,TXN339,ACC10,91244.89,MerchantC,Withdrawal,London
30-05-2023 22:36,TXN1242,ACC7,39250.34,MerchantC,Transfer,Los Angeles
30-05-2023 22:37,TXN295,ACC12,57846.88,MerchantB,Purchase,Tokyo
30-05-2023 22:38,TXN1672,ACC8,46234.44,MerchantB,Transfer,London
30-05-2023 22:39,TXN1905,ACC14,82105.21,MerchantG,Withdrawal,San Francisco
30-05-2023 22:40,TXN1193,ACC5,61928.91,MerchantE,Transfer,Los Angeles
30-05-2023 22:41,TXN988,ACC2,62182.6,MerchantI,Transfer,Tokyo
30-05-2023 22:42,TXN1778,ACC14,47540.09,MerchantF,Withdrawal,Tokyo
30-05-2023 22:43,TXN995,ACC14,25369.21,MerchantB,Purchase,London
30-05-2023 22:44,TXN1068,ACC4,80954.38,MerchantG,Purchase,San Francisco
30-05-2023 22:45,TXN211,ACC9,62867.22,MerchantH,Transfer,London
30-05-2023 22:46,TXN284,ACC8,3655.71,MerchantE,Withdrawal,New York
30-05-2023 22:47,TXN1631,ACC1,10162.71,MerchantF,Transfer,Tokyo
30-05-2023 22:48,TXN551,ACC7,75529.03,MerchantD,Transfer,London
30-05-2023 22:49,TXN735,ACC5,61914.62,MerchantJ,Transfer,Tokyo
30-05-2023 22:50,TXN459,ACC5,85453.15,MerchantB,Transfer,San Francisco
30-05-2023 22:51,TXN1918,ACC12,63419.99,MerchantJ,Withdrawal,Tokyo
30-05-2023 22:52,TXN1833,ACC9,20246.61,MerchantF,Transfer,New York
30-05-2023 22:53,TXN16,ACC3,40833.84,MerchantD,Withdrawal,London
30-05-2023 22:54,TXN451,ACC1,63851.62,MerchantF,Withdrawal,San Francisco
30-05-2023 22:55,TXN1432,ACC10,6877.34,MerchantF,Purchase,Tokyo
30-05-2023 22:56,TXN1184,ACC5,88546.29,MerchantA,Transfer,London
30-05-2023 22:57,TXN1892,ACC9,11918.31,MerchantF,Purchase,Los Angeles
30-05-2023 22:58,TXN138,ACC3,10160.4,MerchantA,Purchase,London
30-05-2023 22:59,TXN102,ACC9,14785.91,MerchantJ,Transfer,London
30-05-2023 23:00,TXN1112,ACC13,72737.28,MerchantI,Purchase,Los Angeles
30-05-2023 23:01,TXN1815,ACC8,50834.12,MerchantI,Withdrawal,Los Angeles
30-05-2023 23:02,TXN1837,ACC4,16947.72,MerchantE,Withdrawal,Tokyo
30-05-2023 23:03,TXN230,ACC8,46415.72,MerchantJ,Transfer,San Francisco
30-05-2023 23:04,TXN1356,ACC14,64764.38,MerchantF,Purchase,Tokyo
30-05-2023 23:05,TXN1417,ACC6,21437.67,MerchantB,Transfer,Los Angeles
30-05-2023 23:06,TXN1154,ACC13,46427.83,MerchantG,Transfer,London
30-05-2023 23:07,TXN1345,ACC15,99482.45,MerchantH,Purchase,Tokyo
30-05-2023 23:08,TXN632,ACC13,66744.78,MerchantA,Purchase,New York
30-05-2023 23:09,TXN1909,ACC3,12924.33,MerchantD,Transfer,San Francisco
30-05-2023 23:10,TXN906,ACC15,99833.07,MerchantB,Purchase,New York
30-05-2023 23:11,TXN1871,ACC1,96164.18,MerchantH,Withdrawal,London
30-05-2023 23:12,TXN91,ACC1,33609.86,MerchantH,Transfer,Los Angeles
30-05-2023 23:13,TXN586,ACC8,75930.31,MerchantI,Withdrawal,Tokyo
30-05-2023 23:14,TXN572,ACC2,30979.74,MerchantI,Withdrawal,San Francisco
30-05-2023 23:15,TXN1957,ACC15,64430.83,MerchantE,Purchase,San Francisco
30-05-2023 23:16,TXN1456,ACC11,15690.29,MerchantC,Transfer,San Francisco
30-05-2023 23:17,TXN219,ACC2,78288.25,MerchantE,Transfer,Tokyo
30-05-2023 23:18,TXN1852,ACC1,3349.49,MerchantD,Transfer,Tokyo
30-05-2023 23:19,TXN1837,ACC8,12570.41,MerchantG,Purchase,London
30-05-2023 23:20,TXN1651,ACC9,31732.68,MerchantA,Transfer,Los Angeles
30-05-2023 23:21,TXN409,ACC8,97700.71,MerchantG,Withdrawal,San Francisco
30-05-2023 23:22,TXN963,ACC4,88836.62,MerchantJ,Withdrawal,London
30-05-2023 23:23,TXN1296,ACC9,71410.38,MerchantC,Purchase,Tokyo
30-05-2023 23:24,TXN1470,ACC12,8069.01,MerchantG,Withdrawal,Tokyo
30-05-2023 23:25,TXN149,ACC9,82653.63,MerchantJ,Purchase,San Francisco
30-05-2023 23:26,TXN1586,ACC15,80377.09,MerchantG,Withdrawal,New York
30-05-2023 23:27,TXN1746,ACC10,73006.87,MerchantA,Transfer,London
30-05-2023 23:28,TXN1922,ACC14,61633.34,MerchantC,Withdrawal,Tokyo
30-05-2023 23:29,TXN383,ACC3,95790.57,MerchantD,Withdrawal,London
30-05-2023 23:30,TXN611,ACC13,65730.46,MerchantG,Withdrawal,Los Angeles
30-05-2023 23:31,TXN352,ACC3,52666.63,MerchantE,Withdrawal,San Francisco
30-05-2023 23:32,TXN596,ACC9,14368.76,MerchantA,Purchase,London
30-05-2023 23:33,TXN610,ACC1,14902.09,MerchantF,Purchase,San Francisco
30-05-2023 23:34,TXN1437,ACC10,39749.05,MerchantF,Withdrawal,Tokyo
30-05-2023 23:35,TXN698,ACC8,30832.22,MerchantJ,Transfer,Los Angeles
30-05-2023 23:36,TXN1936,ACC15,57702.95,MerchantI,Withdrawal,San Francisco
30-05-2023 23:37,TXN134,ACC10,22346.34,MerchantA,Withdrawal,New York
30-05-2023 23:38,TXN1071,ACC9,64108.82,MerchantG,Transfer,London
30-05-2023 23:39,TXN1279,ACC2,86570.31,MerchantA,Transfer,New York
30-05-2023 23:40,TXN1094,ACC7,34015.25,MerchantB,Withdrawal,Tokyo
30-05-2023 23:41,TXN1249,ACC1,3974.97,MerchantH,Transfer,Los Angeles
30-05-2023 23:42,TXN1100,ACC9,66010.23,MerchantC,Purchase,London
30-05-2023 23:43,TXN97,ACC8,15457.97,MerchantH,Transfer,San Francisco
30-05-2023 23:44,TXN284,ACC9,55594.3,MerchantD,Transfer,New York
30-05-2023 23:45,TXN445,ACC10,33666.46,MerchantD,Purchase,Los Angeles
30-05-2023 23:46,TXN797,ACC11,54961.72,MerchantD,Transfer,Tokyo
30-05-2023 23:47,TXN1332,ACC6,20160.34,MerchantJ,Transfer,London
30-05-2023 23:48,TXN1267,ACC4,59283.12,MerchantE,Withdrawal,Tokyo
30-05-2023 23:49,TXN1443,ACC11,21229.43,MerchantA,Purchase,Tokyo
30-05-2023 23:50,TXN1262,ACC9,12097.77,MerchantH,Withdrawal,New York
30-05-2023 23:51,TXN165,ACC2,84745.42,MerchantD,Purchase,Tokyo
30-05-2023 23:52,TXN1072,ACC10,42521.57,MerchantD,Transfer,London
30-05-2023 23:53,TXN213,ACC13,33266.16,MerchantF,Purchase,London
30-05-2023 23:54,TXN1672,ACC8,72947.49,MerchantC,Purchase,New York
30-05-2023 23:55,TXN895,ACC9,15132.7,MerchantA,Purchase,New York
30-05-2023 23:56,TXN937,ACC11,80369.29,MerchantF,Transfer,San Francisco
30-05-2023 23:57,TXN153,ACC3,94751.57,MerchantJ,Withdrawal,London
30-05-2023 23:58,TXN1984,ACC4,24474.69,MerchantF,Withdrawal,Tokyo
30-05-2023 23:59,TXN883,ACC5,96124.06,MerchantG,Withdrawal,Los Angeles
31-05-2023 00:00,TXN1868,ACC2,16064.34,MerchantJ,Transfer,Los Angeles
31-05-2023 00:01,TXN674,ACC12,87038.1,MerchantE,Withdrawal,San Francisco
31-05-2023 00:02,TXN166,ACC13,59619.99,MerchantG,Purchase,San Francisco
31-05-2023 00:03,TXN961,ACC11,45468.46,MerchantD,Purchase,New York
31-05-2023 00:04,TXN201,ACC9,14131.51,MerchantD,Purchase,Los Angeles
31-05-2023 00:05,TXN1188,ACC12,10060.57,MerchantE,Purchase,London
31-05-2023 00:06,TXN580,ACC8,33810.22,MerchantA,Transfer,Tokyo
31-05-2023 00:07,TXN909,ACC11,7478.17,MerchantC,Purchase,London
31-05-2023 00:08,TXN1909,ACC7,9517.53,MerchantF,Purchase,Los Angeles
31-05-2023 00:09,TXN414,ACC3,2263,MerchantC,Transfer,Tokyo
31-05-2023 00:10,TXN1960,ACC9,54246.97,MerchantI,Transfer,San Francisco
31-05-2023 00:11,TXN1453,ACC9,24821.01,MerchantC,Transfer,Tokyo
31-05-2023 00:12,TXN92,ACC5,75055.28,MerchantB,Transfer,Tokyo
31-05-2023 00:13,TXN1046,ACC14,58256.96,MerchantB,Purchase,Los Angeles
31-05-2023 00:14,TXN1525,ACC14,81268.57,MerchantF,Withdrawal,Los Angeles
31-05-2023 00:15,TXN1176,ACC6,37542.35,MerchantD,Withdrawal,San Francisco
31-05-2023 00:16,TXN1896,ACC4,39481.72,MerchantG,Withdrawal,Tokyo
31-05-2023 00:17,TXN252,ACC5,31757.19,MerchantG,Withdrawal,Los Angeles
31-05-2023 00:18,TXN1237,ACC12,32716.86,MerchantE,Transfer,London
31-05-2023 00:19,TXN757,ACC8,40178.25,MerchantE,Withdrawal,Los Angeles
31-05-2023 00:20,TXN223,ACC12,15604.25,MerchantD,Transfer,New York
31-05-2023 00:21,TXN1924,ACC13,7859.19,MerchantA,Withdrawal,Los Angeles
31-05-2023 00:22,TXN997,ACC14,56381.96,MerchantI,Withdrawal,London
31-05-2023 00:23,TXN1102,ACC4,92317.65,MerchantA,Purchase,London
31-05-2023 00:24,TXN1736,ACC7,43757.13,MerchantB,Transfer,Los Angeles
31-05-2023 00:25,TXN860,ACC8,79113.05,MerchantC,Withdrawal,Los Angeles
31-05-2023 00:26,TXN1731,ACC4,59151.79,MerchantI,Withdrawal,San Francisco
31-05-2023 00:27,TXN1181,ACC6,18183.66,MerchantJ,Purchase,Tokyo
31-05-2023 00:28,TXN46,ACC2,44855.77,MerchantG,Purchase,San Francisco
31-05-2023 00:29,TXN1973,ACC5,32590.63,MerchantJ,Withdrawal,Los Angeles
31-05-2023 00:30,TXN1987,ACC9,25846.67,MerchantI,Purchase,Los Angeles
31-05-2023 00:31,TXN718,ACC1,43714.98,MerchantE,Transfer,Los Angeles
31-05-2023 00:32,TXN1117,ACC6,95907.25,MerchantJ,Purchase,San Francisco
31-05-2023 00:33,TXN766,ACC9,60383.62,MerchantF,Withdrawal,San Francisco
31-05-2023 00:34,TXN1619,ACC2,20567.36,MerchantG,Purchase,San Francisco
31-05-2023 00:35,TXN1394,ACC3,68079.79,MerchantF,Purchase,Tokyo
31-05-2023 00:36,TXN327,ACC10,20466.35,MerchantE,Transfer,New York
31-05-2023 00:37,TXN328,ACC7,53720.42,MerchantI,Purchase,New York
31-05-2023 00:38,TXN1385,ACC6,19437.41,MerchantD,Withdrawal,London
31-05-2023 00:39,TXN1753,ACC8,96324.39,MerchantF,Transfer,San Francisco
31-05-2023 00:40,TXN281,ACC6,64495.95,MerchantG,Transfer,London
31-05-2023 00:41,TXN331,ACC12,43456.53,MerchantI,Withdrawal,London
31-05-2023 00:42,TXN977,ACC9,57207.76,MerchantD,Purchase,Tokyo
31-05-2023 00:43,TXN1714,ACC15,75753.82,MerchantD,Purchase,Tokyo
31-05-2023 00:44,TXN1467,ACC9,45029.26,MerchantE,Transfer,New York
31-05-2023 00:45,TXN1491,ACC3,65901.13,MerchantG,Withdrawal,New York
31-05-2023 00:46,TXN107,ACC10,82948.74,MerchantI,Withdrawal,San Francisco
31-05-2023 00:47,TXN248,ACC8,10873.19,MerchantD,Withdrawal,San Francisco
31-05-2023 00:48,TXN896,ACC2,82631.48,MerchantB,Withdrawal,London
31-05-2023 00:49,TXN1809,ACC13,90543.85,MerchantJ,Purchase,San Francisco
31-05-2023 00:50,TXN674,ACC15,72256.52,MerchantG,Withdrawal,London
31-05-2023 00:51,TXN109,ACC3,12451.58,MerchantF,Withdrawal,New York
31-05-2023 00:52,TXN175,ACC3,30142.55,MerchantE,Purchase,London
31-05-2023 00:53,TXN900,ACC8,76104.02,MerchantA,Purchase,San Francisco
31-05-2023 00:54,TXN872,ACC7,90992.96,MerchantD,Transfer,London
31-05-2023 00:55,TXN493,ACC1,5841.4,MerchantB,Transfer,London
31-05-2023 00:56,TXN1587,ACC1,40793.95,MerchantD,Transfer,New York
31-05-2023 00:57,TXN1281,ACC14,87490.82,MerchantC,Purchase,San Francisco
31-05-2023 00:58,TXN1919,ACC10,67670.24,MerchantF,Transfer,London
31-05-2023 00:59,TXN1503,ACC15,97307.16,MerchantC,Withdrawal,London
31-05-2023 01:00,TXN1279,ACC15,4422.17,MerchantE,Transfer,Los Angeles
31-05-2023 01:01,TXN725,ACC10,82438.18,MerchantG,Withdrawal,Tokyo
31-05-2023 01:02,TXN827,ACC9,87152.5,MerchantE,Transfer,New York
31-05-2023 01:03,TXN933,ACC14,96994.15,MerchantF,Withdrawal,London
31-05-2023 01:04,TXN706,ACC15,85211.69,MerchantE,Transfer,New York
31-05-2023 01:05,TXN1234,ACC15,23046.45,MerchantH,Withdrawal,San Francisco
31-05-2023 01:06,TXN1215,ACC9,46802.22,MerchantB,Transfer,Los Angeles
31-05-2023 01:07,TXN1277,ACC10,61252.39,MerchantC,Purchase,New York
31-05-2023 01:08,TXN1714,ACC7,43262.97,MerchantJ,Transfer,New York
31-05-2023 01:09,TXN1167,ACC8,69272.34,MerchantJ,Purchase,New York
31-05-2023 01:10,TXN1017,ACC14,40722.64,MerchantE,Transfer,New York
31-05-2023 01:11,TXN107,ACC12,45444.44,MerchantA,Withdrawal,San Francisco
31-05-2023 01:12,TXN234,ACC8,37899.56,MerchantA,Transfer,London
31-05-2023 01:13,TXN351,ACC8,70025.66,MerchantJ,Withdrawal,London
31-05-2023 01:14,TXN299,ACC9,95091.39,MerchantF,Withdrawal,San Francisco
31-05-2023 01:15,TXN1949,ACC2,43455.13,MerchantH,Transfer,Tokyo
31-05-2023 01:16,TXN1283,ACC2,92514,MerchantA,Transfer,London
31-05-2023 01:17,TXN1187,ACC1,36795.77,MerchantB,Transfer,New York
31-05-2023 01:18,TXN872,ACC6,59938.31,MerchantD,Withdrawal,Tokyo
31-05-2023 01:19,TXN729,ACC8,67185.04,MerchantC,Purchase,Tokyo
31-05-2023 01:20,TXN603,ACC11,71106.49,MerchantB,Withdrawal,San Francisco
31-05-2023 01:21,TXN1487,ACC13,82845.54,MerchantD,Purchase,New York
31-05-2023 01:22,TXN1873,ACC7,99335.93,MerchantF,Transfer,Los Angeles
31-05-2023 01:23,TXN1065,ACC6,81869.34,MerchantC,Purchase,New York
31-05-2023 01:24,TXN1754,ACC15,89816.49,MerchantF,Transfer,New York
31-05-2023 01:25,TXN600,ACC14,29315.26,MerchantB,Purchase,London
31-05-2023 01:26,TXN1115,ACC9,25817.62,MerchantB,Transfer,Los Angeles
31-05-2023 01:27,TXN163,ACC11,11120.02,MerchantI,Withdrawal,New York
31-05-2023 01:28,TXN1166,ACC2,53980.31,MerchantF,Purchase,London
31-05-2023 01:29,TXN1616,ACC4,61161.98,MerchantA,Withdrawal,London
31-05-2023 01:30,TXN653,ACC1,51755.99,MerchantA,Purchase,San Francisco
31-05-2023 01:31,TXN1652,ACC13,99861.89,MerchantA,Withdrawal,London
31-05-2023 01:32,TXN1392,ACC15,37968.52,MerchantA,Purchase,San Francisco
31-05-2023 01:33,TXN974,ACC15,78197.77,MerchantI,Purchase,New York
31-05-2023 01:34,TXN1754,ACC11,35276.64,MerchantF,Transfer,Tokyo
31-05-2023 01:35,TXN1223,ACC12,60212.16,MerchantG,Purchase,Los Angeles
31-05-2023 01:36,TXN551,ACC15,93525.45,MerchantF,Purchase,Tokyo
31-05-2023 01:37,TXN637,ACC10,23835.77,MerchantB,Purchase,San Francisco
31-05-2023 01:38,TXN707,ACC9,41714.43,MerchantA,Purchase,Tokyo
31-05-2023 01:39,TXN836,ACC13,8862.21,MerchantF,Purchase,San Francisco
31-05-2023 01:40,TXN1065,ACC10,9456.64,MerchantB,Transfer,Tokyo
31-05-2023 01:41,TXN1007,ACC13,49529.69,MerchantE,Transfer,New York
31-05-2023 01:42,TXN861,ACC6,25059.43,MerchantD,Purchase,New York
31-05-2023 01:43,TXN765,ACC7,97510.29,MerchantA,Transfer,Los Angeles
31-05-2023 01:44,TXN1955,ACC8,40674.54,MerchantC,Transfer,London
31-05-2023 01:45,TXN102,ACC1,55382.34,MerchantH,Purchase,London
31-05-2023 01:46,TXN88,ACC11,39426.79,MerchantH,Transfer,New York
31-05-2023 01:47,TXN1910,ACC1,75313.77,MerchantD,Transfer,New York
